docid,words,ner_tags,text,labels
425_5_13,"['La' 'solution' 'diluée' 'doit' 'être' 'perfusée' 'par' 'voie'
 'intraveineuse' 'pendant' '1' 'heure' 'à' 'un' 'débit' 'd' '’' 'environ'
 '2' 'ml' '/' 'minute' '.']",[ 0 10  0  0  0  2  2  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0],La solution diluée doit être perfusée par voie intraveineuse pendant 1 heure à un débit d ’ environ 2 ml / minute .,"['O', 'OTHER', 'O', 'O', 'O', 'PROC', 'PROC', 'PROC', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_14,"['Dès' 'que' 'la' 'perfusion' 'est' 'terminée' ',' 'rincez' 'la' 'voie'
 'intraveineuse' 'avec' 'une' 'solution' 'injectable' 'de' 'chlorure' 'de'
 'sodium' 'à' '9' 'mg' '/' 'ml' '(' '0' ',' '9' '%' ')' '.']",[0 0 0 2 0 0 0 0 0 9 9 0 0 5 5 0 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0],"Dès que la perfusion est terminée , rincez la voie intraveineuse avec une solution injectable de chlorure de sodium à 9 mg / ml ( 0 , 9 % ) .","['O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'OTHER', 'OTHER', 'O', 'O', 'CHEM', 'CHEM', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_15,"['Tout' 'produit' 'restant' 'ou' 'inutilisé' 'doit' 'être' 'traité'
 'conformément' 'aux' 'dispositions' 'réglementaires' 'nationales' '.']",[0 0 0 0 0 0 0 2 0 0 0 0 0 0],Tout produit restant ou inutilisé doit être traité conformément aux dispositions réglementaires nationales .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_16,['Elan' 'Pharma' 'International' 'Ltd' '.'],[0 0 0 0 0],Elan Pharma International Ltd .,"['O', 'O', 'O', 'O', 'O']"
425_5_17,"[',' 'Monksland' ',' 'Athlone' ',' 'County' 'Westmeath' ',' 'Irlande'
 'Des' 'informations' 'détaillées' 'sur' 'ce' 'médicament' 'sont'
 'disponibles' 'sur' 'le' 'site' 'internet' 'de' 'l' '’' 'Agence'
 'européenne' 'du' 'médicament' '(' 'EMEA' ')' 'http' ':' '/' '/' 'www'
 '.']",[0 0 0 0 0 0 0 0 8 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0],", Monksland , Athlone , County Westmeath , Irlande Des informations détaillées sur ce médicament sont disponibles sur le site internet de l ’ Agence européenne du médicament ( EMEA ) http : / / www .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_18,['emea' '.'],[0 0],emea .,"['O', 'O']"
425_5_19,['europa' '.'],[0 0],europa .,"['O', 'O']"
425_5_20,"['eu' '/' 'Biogen' 'Idec' 'Inc' '5000' 'Davis' 'Drive' 'Research'
 'Triangle' 'Park' 'NC' '27709' '-' '4627' 'USA' 'Biogen' 'Idec' 'B' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0],eu / Biogen Idec Inc 5000 Davis Drive Research Triangle Park NC 27709 - 4627 USA Biogen Idec B .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O', 'O', 'O', 'O']"
425_5_21,['V' '.'],[0 0],V .,"['O', 'O']"
425_5_22,"['Robijnlaan' '8' 'NL' '-' '2132' 'Hoofddorp' 'Pays' '-' 'Bas' 'Biogen'
 'Idec' 'Denmark' 'Manufacturing' 'ApS' 'Biogen' 'Idec' 'Allé' '1' 'DK'
 '-' '3400' 'Hillerød' 'Danemark' 'Le' 'titulaire' 'de' 'l' '’'
 'autorisation' 'de' 'mise' 'sur' 'le' 'marché' 'devra' 's' '’' 'assurer'
 'sur' 'un' 'plan' 'national' ',' 'préalablement' 'à' 'la'
 'commercialisation' 'et' 'comme' 'convenu' 'avec' 'les' 'autorités'
 'compétentes' 'des' 'états' 'membres' 'que' 'tous' 'les' 'médecins'
 'ayant' 'l' '’' 'intention' 'de' 'prescire' 'TYSABRI' ',' 'aient' 'bien'
 'à' 'leur' 'disposition' 'un' 'dossier' 'médical' 'contenant' 'les'
 'éléments' 'suivants' ':' 'Monographie' 'du' 'médicament' 'Information'
 'médicale' 'sur' 'TYSABRI' 'Carte' 'patient' '.']","[0 0 0 0 0 0 8 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 5 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 5 0 0 0 5 0 4 0]","Robijnlaan 8 NL - 2132 Hoofddorp Pays - Bas Biogen Idec Denmark Manufacturing ApS Biogen Idec Allé 1 DK - 3400 Hillerød Danemark Le titulaire de l ’ autorisation de mise sur le marché devra s ’ assurer sur un plan national , préalablement à la commercialisation et comme convenu avec les autorités compétentes des états membres que tous les médecins ayant l ’ intention de prescire TYSABRI , aient bien à leur disposition un dossier médical contenant les éléments suivants : Monographie du médicament Information médicale sur TYSABRI Carte patient .","['O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'GEOG', 'GEOG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'CHEM', 'O', 'LIVB', 'O']"
425_5_23,"['L' '’' 'information' 'médicale' 'sur' 'TYSABRI' 'devra' 'comporter'
 'les' 'éléments' 'clés' 'suivants' ':' 'Indication' 'restreinte'
 'Infections' 'atypiques' '/' 'opportunistes' ',' 'notamment' 'la' 'LEMP'
 'et' 'incluant' ':' 'Diagnostic' 'de' 'LEMP' 'avec' 'différenciation'
 'entre' 'la' 'LEMP' 'et' 'les' 'poussées' 'de' 'SEP' 'Arbre' 'de'
 'décision' 'de' 'prise' 'en' 'charge' 'de' 'la' 'LEMP' 'Possibilité' 'd'
 '’' 'autres' 'infections' 'opportunistes' 'Le' 'titulaire' 'de' 'l' '’'
 'AMM' 'devra' 's' '’' 'assurer' 'que' 'le' 'système' 'de'
 'pharmacovigilance' 'est' 'en' 'place' 'et' 'qu' '’' 'il' 'fonctionne'
 'avant' 'de' 'mettre' 'le' 'médicament' 'sur' 'le' 'marché' 'et' 'cela'
 'aussi' 'longtemps' 'que' 'le' 'produit' 'commercialisé' 'sera' 'utilisé'
 '.']","[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","L ’ information médicale sur TYSABRI devra comporter les éléments clés suivants : Indication restreinte Infections atypiques / opportunistes , notamment la LEMP et incluant : Diagnostic de LEMP avec différenciation entre la LEMP et les poussées de SEP Arbre de décision de prise en charge de la LEMP Possibilité d ’ autres infections opportunistes Le titulaire de l ’ AMM devra s ’ assurer que le système de pharmacovigilance est en place et qu ’ il fonctionne avant de mettre le médicament sur le marché et cela aussi longtemps que le produit commercialisé sera utilisé .","['O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'DISO', 'O', 'DISO', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_24,"['Le' 'titulaire' 'de' 'l' '’' 'AMM' 's' '’' 'engage' 'à' 'effectuer'
 'les' 'études' 'et' 'autres' 'actions' 'de' 'pharmacovigilance'
 'détaillées' 'dans' 'le' 'plan' 'de' 'pharmacovigilance' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0],Le titulaire de l ’ AMM s ’ engage à effectuer les études et autres actions de pharmacovigilance détaillées dans le plan de pharmacovigilance .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O']"
425_5_25,"['Un' 'plan' 'de' 'gestion' 'des' 'risques' 'actualisé' 'devrait' 'être'
 'fourni' 'conformément' 'au' 'Guideline' 'CHMP' 'relatif' 'aux'
 'systèmes' 'de' 'gestion' 'des' 'risques' 'des' 'médicaments' 'à' 'usage'
 'humain' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 4 0],Un plan de gestion des risques actualisé devrait être fourni conformément au Guideline CHMP relatif aux systèmes de gestion des risques des médicaments à usage humain .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'O', 'LIVB', 'O']"
425_5_26,"['TYSABRI' '300' 'mg' 'solution' 'à' 'diluer' 'pour' 'perfusion'
 'natalizumab' 'Chaque' 'flacon' 'de' '15' 'ml' 'de' 'concentré'
 'contient' '300' 'mg' 'de' 'natalizumab' '(' '20' 'mg' '/' 'ml' ')' ';'
 'phosphate' 'de' 'sodium' ',' 'monobasique' ',' 'monohydraté' ';'
 'phosphate' 'de' 'sodium' ',' 'dibasique' ',' 'heptahydraté' ';'
 'chlorure' 'de' 'sodium' ';' 'polysorbate' '80' '(' 'E433' ')' 'et' 'eau'
 'pour' 'préparation' 'injectable' '.']","[ 5  0  0 10  0  0  0  2  5  0 10  0  0  0  0  0  0  0  0  0  5  0  0  0
  0  0  0  0  5  5  5  0  0  0  0  0  5  5  5  0  0  0  0  0  5  5  5  0
  5  5  0  5  0  0  5  0  5  5  0]","TYSABRI 300 mg solution à diluer pour perfusion natalizumab Chaque flacon de 15 ml de concentré contient 300 mg de natalizumab ( 20 mg / ml ) ; phosphate de sodium , monobasique , monohydraté ; phosphate de sodium , dibasique , heptahydraté ; chlorure de sodium ; polysorbate 80 ( E433 ) et eau pour préparation injectable .","['CHEM', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'PROC', 'CHEM', 'O', 'OTHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'CHEM', 'CHEM', 'O', 'CHEM', 'O', 'O', 'CHEM', 'O', 'CHEM', 'CHEM', 'O']"
425_5_27,['Diluer' 'avant' 'perfusion' '.'],[0 0 2 0],Diluer avant perfusion .,"['O', 'O', 'PROC', 'O']"
425_5_28,['Elan' 'Pharma' 'International' 'Ltd' '.'],[0 0 0 0 0],Elan Pharma International Ltd .,"['O', 'O', 'O', 'O', 'O']"
425_5_29,"['Monksland' 'Athlone' 'County' 'Westmeath' 'Irlande' '-' 'Il' 'est'
 'important' 'que' 'vous' 'conserviez' 'cette' 'carte' 'avec' 'vous'
 'pendant' 'le' 'traitement' 'et' 'pendant' 'les' '6' 'mois' 'suivant' 'l'
 '’' 'administration' 'de' 'la' 'dernière' 'dose' 'de' 'TYSABRI' 'car'
 'des' 'effets' 'secondaires' 'peuvent' 'se' 'produire' 'même' 'après' 'l'
 '’' 'arrêt' 'du' 'traitement' '.']","[0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
 0 0 0 0 0 0 0 0 1 1 1 0]",Monksland Athlone County Westmeath Irlande - Il est important que vous conserviez cette carte avec vous pendant le traitement et pendant les 6 mois suivant l ’ administration de la dernière dose de TYSABRI car des effets secondaires peuvent se produire même après l ’ arrêt du traitement .,"['O', 'O', 'O', 'O', 'GEOG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O']"
425_5_30,"['Qu' '’' 'est' 'ce' 'que' 'TYSABRI' 'et' 'dans' 'quel' 'cas' 'est' '-'
 'il' 'utilisé' '2' '.']",[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0],Qu ’ est ce que TYSABRI et dans quel cas est - il utilisé 2 .,"['O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_5_31,['Comment' 'utiliser' 'TYSABRI' '4' '.'],[0 0 5 0 0],Comment utiliser TYSABRI 4 .,"['O', 'O', 'CHEM', 'O', 'O']"
6242502,"['Le' 'cancer' 'du' 'corps' 'thyroïde' 'chez' ""l'"" 'enfant' '.' 'Quatorze'
 'observations' '.']",[0 1 0 3 3 0 0 4 0 0 2 0],Le cancer du corps thyroïde chez l' enfant . Quatorze observations .,"['O', 'DISO', 'O', 'ANAT', 'ANAT', 'O', 'O', 'LIVB', 'O', 'O', 'PROC', 'O']"
3157179,"['Charge' 'inspiratoire' 'additionnelle' 'et' 'entrainement' 'des'
 'muscles' 'respiratoires' '.']",[0 6 0 0 0 0 3 0 0],Charge inspiratoire additionnelle et entrainement des muscles respiratoires .,"['O', 'PHYS', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O']"
425_4_0,"['L' '’' 'interaction' 'entre' 'l' '’' 'intégrine' 'α' '4β' '1' 'et' 'ses'
 'cibles' 'est' 'une' 'composante' 'importante' 'de' 'l' '’'
 'inflammation' 'pathologique' 'cérébrale' ',' 'qui' 'diminue' 'avec' 'l'
 '’' 'inhibition' 'de' 'ces' 'interactions' '.']",[0 0 6 0 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 6 0],"L ’ interaction entre l ’ intégrine α 4β 1 et ses cibles est une composante importante de l ’ inflammation pathologique cérébrale , qui diminue avec l ’ inhibition de ces interactions .","['O', 'O', 'PHYS', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHYS', 'O']"
425_4_1,"['Dans' 'le' 'contexte' 'de' 'l' '’' 'inflammation' 'du' 'système'
 'nerveux' 'central' '(' 'SNC' ')' 'associée' 'à' 'la' 'SEP' ',' 'c' '’'
 'est' 'l' '’' 'interaction' 'de' 'l' '’' 'intégrine' 'α' '4β' '1' 'avec'
 'les' 'VCAM' '-' '1' ',' 'CS' '-' '1' 'et' 'ostéopontine' 'qui' 'sert'
 'de' 'médiateur' 'à' 'l' '’' 'adhésion' 'ferme' 'et' 'la'
 'transmigration' 'des' 'leucocytes' 'dans' 'le' 'parenchyme' 'cérébral'
 ',' 'pouvant' 'perpétuer' 'la' 'cascade' 'inflammatoire' 'dans' 'le'
 'tissu' 'du' 'SNC' '.']","[0 0 0 0 0 0 1 1 1 1 1 0 3 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 5 5 5 5 0 0 5 5 5
 0 5 5 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 3 0 0 0 0 0 0 0 0 3 0 3 0]","Dans le contexte de l ’ inflammation du système nerveux central ( SNC ) associée à la SEP , c ’ est l ’ interaction de l ’ intégrine α 4β 1 avec les VCAM - 1 , CS - 1 et ostéopontine qui sert de médiateur à l ’ adhésion ferme et la transmigration des leucocytes dans le parenchyme cérébral , pouvant perpétuer la cascade inflammatoire dans le tissu du SNC .","['O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'DISO', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'PHYS', 'O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'CHEM', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'CHEM', 'CHEM', 'CHEM', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'ANAT', 'O']"
425_4_2,"['TYSABRI' 'est' 'indiqué' 'en' 'monothérapie' 'comme' 'traitement' 'de'
 'fond' 'de' 'la' 'sclérose' 'en' 'plaques' 'rémittente' '-' 'récurrente'
 'afin' 'de' 'prévenir' 'les' 'poussées' 'et' 'retarder' 'la'
 'progression' 'du' 'handicap' '.']",[5 0 0 0 0 0 2 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],TYSABRI est indiqué en monothérapie comme traitement de fond de la sclérose en plaques rémittente - récurrente afin de prévenir les poussées et retarder la progression du handicap .,"['CHEM', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O']"
425_4_3,"['Compte' 'tenu' 'des' 'problèmes' 'de' 'sécurité' '(' 'voir' 'rubriques'
 '4' '.']",[0 0 0 0 0 0 0 0 0 0 0],Compte tenu des problèmes de sécurité ( voir rubriques 4 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_4_4,['4' 'et' '4' '.'],[0 0 0 0],4 et 4 .,"['O', 'O', 'O', 'O']"
425_4_5,"['8' ')' ',' 'le' 'traitement' 'est' 'limité' 'aux' 'groupes' 'de'
 'patients' 'suivants' ':' 'Patients' 'n' '’' 'ayant' 'pas' 'répondu' 'à'
 'un' 'traitement' 'complet' 'et' 'bien' 'conduit' 'par' 'interféron'
 'bêta' '.']",[0 0 0 0 2 0 0 0 4 0 4 0 0 4 0 0 0 0 0 0 0 2 0 0 0 0 0 5 5 0],"8 ) , le traitement est limité aux groupes de patients suivants : Patients n ’ ayant pas répondu à un traitement complet et bien conduit par interféron bêta .","['O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'LIVB', 'O', 'LIVB', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'CHEM', 'O']"
425_4_6,"['Les' 'patients' 'doivent' 'avoir' 'présenté' 'au' 'moins' '1' 'poussée'
 'au' 'cours' 'de' 'l' '’' 'année' 'précédente' 'alors' 'qu' '’' 'ils'
 'étaient' 'sous' 'traitement' 'et' 'doivent' 'présenter' 'au' 'moins' '9'
 'lésions' 'hyperintenses' 'en' 'T2' 'à' 'l' '’' 'IRM' 'cérébrale' 'ou'
 'au' 'moins' '1' 'lésion' 'rehaussée' 'après' 'injection' 'de'
 'Gadolinium' '.']","[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 3 0 0 0 2
 3 0 0 0 0 1 0 0 2 0 5 0]",Les patients doivent avoir présenté au moins 1 poussée au cours de l ’ année précédente alors qu ’ ils étaient sous traitement et doivent présenter au moins 9 lésions hyperintenses en T2 à l ’ IRM cérébrale ou au moins 1 lésion rehaussée après injection de Gadolinium .,"['O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'PROC', 'ANAT', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'PROC', 'O', 'CHEM', 'O']"
425_4_7,"['Patients' 'présentant' 'une' 'sclérose' 'en' 'plaques' 'rémittente' '-'
 'récurrente' 'sévère' 'et' 'd' '’' 'évolution' 'rapide' ',' 'définie'
 'par' '2' 'poussées' 'invalidantes' 'ou' 'plus' 'au' 'cours' 'd' '’'
 'une' 'année' 'associées' 'à' '1' 'ou' 'plusieurs' 'lésion' '(' 's' ')'
 'rehaussée' '(' 's' ')' 'après' 'injection' 'de' 'Gadolinium' 'sur' 'l'
 '’' 'IRM' 'cérébrale' 'ou' 'une' 'augmentation' 'significative' 'de' 'la'
 'charge' 'lésionnelle' 'en' 'T2' 'par' 'rapport' 'à' 'une' 'IRM'
 'antérieure' 'récente' '.']","[4 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
 0 0 0 0 0 0 2 0 5 0 0 0 2 3 0 0 0 0 0 0 1 1 0 3 0 0 0 0 2 0 0 0]","Patients présentant une sclérose en plaques rémittente - récurrente sévère et d ’ évolution rapide , définie par 2 poussées invalidantes ou plus au cours d ’ une année associées à 1 ou plusieurs lésion ( s ) rehaussée ( s ) après injection de Gadolinium sur l ’ IRM cérébrale ou une augmentation significative de la charge lésionnelle en T2 par rapport à une IRM antérieure récente .","['LIVB', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'CHEM', 'O', 'O', 'O', 'PROC', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'O', 'ANAT', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O']"
425_4_8,"['L' '’' 'efficacité' 'en' 'monothérapie' 'a' 'été' 'évaluée' 'au' 'cours'
 'd' '’' 'une' 'étude' 'de' '2' 'ans' '(' 'étude' 'AFFIRM' ')'
 'randomisée' ',' 'en' 'double' 'insu' ',' 'contrôlée' 'versus' 'placebo'
 ',' 'réalisée' 'chez' 'des' 'patients' 'atteints' 'de' 'SEP' 'rémittente'
 '-' 'récurrente' 'ayant' 'présenté' 'au' 'moins' '1' 'poussée' 'clinique'
 'au' 'cours' 'de' 'l' '’' 'année' 'précédant' 'l' '’' 'inclusion' 'dans'
 'l' '’' 'étude' ',' 'et' 'dont' 'le' 'score' 'EDSS' '(' 'Kurtzke'
 'Expanded' 'Disability' 'Status' 'Scale' ',' 'échelle' 'd' '’'
 'évaluation' 'du' 'handicap' ')' 'était' 'compris' 'entre' '0' 'et' '5'
 '.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 4 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]","L ’ efficacité en monothérapie a été évaluée au cours d ’ une étude de 2 ans ( étude AFFIRM ) randomisée , en double insu , contrôlée versus placebo , réalisée chez des patients atteints de SEP rémittente - récurrente ayant présenté au moins 1 poussée clinique au cours de l ’ année précédant l ’ inclusion dans l ’ étude , et dont le score EDSS ( Kurtzke Expanded Disability Status Scale , échelle d ’ évaluation du handicap ) était compris entre 0 et 5 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_4_9,"['L' '’' 'âge' 'médian' 'était' 'de' '37' 'ans' 'et' 'la' 'durée'
 'médiane' 'de' 'la' 'maladie' 'de' '5' 'ans' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],L ’ âge médian était de 37 ans et la durée médiane de la maladie de 5 ans .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O']"
425_4_10,"['Des' 'examens' 'neurologiques' 'ont' 'été' 'effectués' 'toutes' 'les'
 '12' 'semaines' 'et' 'en' 'cas' 'de' 'suspicion' 'de' 'poussées' '.']",[0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],Des examens neurologiques ont été effectués toutes les 12 semaines et en cas de suspicion de poussées .,"['O', 'PROC', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
